,open,close,high,low,volume,money
2022/1/25,4761.95,4678.45,4781.39,4678.25,13366758600,2.51E+11
2022/1/26,4697.1,4712.31,4718.99,4648.13,10707084200,2.27E+11
2022/1/27,4708.1,4619.88,4708.44,4616.03,12126380400,2.51E+11
2022/1/28,4641.81,4563.77,4660.52,4559.83,12648011200,2.64E+11
2022/2/7,4638.58,4634.09,4672.65,4615.01,14484972000,2.66E+11
2022/2/8,4626.44,4608.77,4626.44,4522.47,15583070800,2.81E+11
2022/2/9,4608.15,4652.06,4659.46,4595.28,14833554700,2.74E+11
2022/2/10,4657.21,4639.86,4657.21,4608.09,15157666600,2.87E+11
2022/2/11,4617.87,4601.4,4662.6,4595.88,15597458400,3.08E+11
2022/2/14,4579.42,4551.69,4593.63,4530.06,14367389400,2.76E+11
2022/2/15,4553.81,4600.1,4601.45,4550.54,11502560000,2.50E+11
2022/2/16,4619.85,4617.99,4643.1,4607.22,10725895500,2.10E+11
2022/2/17,4616.9,4629.16,4650.16,4606.95,11001464300,2.28E+11
2022/2/18,4604.57,4651.24,4651.34,4598.1,10455022800,1.96E+11
2022/2/21,4646.05,4634.31,4646.67,4613.3,11251651200,2.15E+11
2022/2/22,4601.92,4574.15,4602.07,4550.8,12331723700,2.47E+11
2022/2/23,4582.01,4623.05,4625.3,4579.29,12295291600,2.59E+11
2022/2/24,4592.07,4529.32,4610.88,4488.48,18440305800,3.42E+11
2022/2/25,4564.63,4573.42,4611.86,4561.9,14972258300,2.72E+11
2022/2/28,4563.74,4581.65,4581.65,4530.68,13540697800,2.48E+11
2022/3/1,4597.85,4619.69,4623.43,4583.92,12313922000,2.60E+11
2022/3/2,4594.02,4578.6,4594.02,4558.44,11329832500,2.15E+11
2022/3/3,4595.02,4551.63,4599.4,4544.43,13828587700,2.43E+11
2022/3/4,4513.36,4496.43,4539.39,4481.49,12726680600,2.50E+11
2022/3/7,4462.52,4352.78,4462.52,4338.3,16219770600,3.07E+11
2022/3/8,4361.64,4265.39,4383.65,4252.54,16786327700,3.15E+11
2022/3/9,4280.98,4226.35,4304.48,4068.19,19423290000,3.41E+11
2022/3/10,4326.2,4292.84,4335.67,4288.51,14526638300,3.02E+11
2022/3/11,4231.2,4306.52,4316.04,4176.45,15239992100,2.95E+11
2022/3/14,4248.15,4174.76,4280.36,4174.76,13018723600,2.61E+11
2022/3/15,4125.49,3983.81,4163.42,3983.81,20252469900,3.47E+11
2022/3/16,4053.1,4156.08,4168.59,3942.86,19602198200,3.79E+11
2022/3/17,4237.67,4237.7,4302.74,4217.8,17940734400,3.85E+11
2022/3/18,4218.47,4265.9,4283.37,4194.94,14945830500,2.76E+11
2022/3/21,4280.14,4258.75,4287.82,4223.02,12703636000,2.51E+11
2022/3/22,4252.57,4255.3,4283.33,4236.69,12638247000,2.26E+11
2022/3/23,4269.61,4276.52,4287.58,4241.96,11708907800,2.26E+11
2022/3/24,4249.53,4251.31,4273.96,4216.85,10891827200,2.20E+11
2022/3/25,4249.07,4174.57,4254.84,4173.93,10880804600,2.17E+11
2022/3/28,4128.84,4148.47,4174.12,4091.3,11844902100,2.13E+11
2022/3/29,4155.42,4134.14,4177.21,4124.72,10026697200,1.99E+11
2022/3/30,4162.17,4254.1,4254.1,4160.74,13834602400,2.69E+11
2022/3/31,4234.72,4222.6,4247.36,4214.54,13402918500,2.39E+11
2022/4/1,4198.82,4276.16,4290.67,4190.08,13380305300,2.45E+11
2022/4/6,4258.83,4263.84,4277.52,4236.73,15906219500,2.54E+11
2022/4/7,4240.02,4209.1,4278.11,4205.74,13488035300,2.17E+11
2022/4/8,4213.21,4230.77,4237.81,4175.53,14284379300,2.29E+11
2022/4/11,4203.79,4100.07,4203.79,4089.09,14819707100,2.65E+11
2022/4/12,4102.97,4179.97,4179.97,4075.8,14428568400,2.53E+11
2022/4/13,4154.41,4139.74,4194.04,4139.74,12509748900,2.21E+11
2022/4/14,4172.64,4191.57,4217.06,4155.55,12479131600,2.46E+11
2022/4/15,4162.37,4188.75,4211.32,4152.97,12476226300,2.26E+11
2022/4/18,4152.93,4166.38,4171.74,4119.99,11750461000,2.13E+11
2022/4/19,4161.93,4134.9,4186.94,4115.42,11021747100,2.09E+11
